"Major","Style","Year","Genre","OwnSingles","OwnSinglesLagged","PortfolioSize","Performance","Diversification","Demand","IndieSingles","MajorSingles","Proliferation","Complexity"
"warner","pop-rock",2011,"rock",0,0,11,0,0.137777777777778,82.8,2,0,1,5.21857025573236
"emi","pop-rock",2011,"rock",1,0,8,0,0.152777777777778,82.8,2,0,1,5.21857025573236
"sony","pop-rock",2012,"rock",0,1,9,14.06,0.0816326530612245,65.18,4,2,3,4.61985022755378
"universal","pop-rock",2012,"rock",1,2,22,2.77,0.150510204081633,65.18,4,1,2,4.61985022755378
"warner","pop-rock",2012,"rock",0,0,0,0,0,65.18,4,3,3,4.61985022755378
"sony","pop-rock",2013,"rock",1,0,2,0,0,62.46,0,0,1,4.23570467590885
"universal","pop-rock",2013,"rock",0,1,11,0,0.1171875,62.46,0,0,0,4.23570467590885
"warner","pop-rock",2013,"rock",0,0,5,0,0.140495867768595,62.46,0,0,1,4.23570467590885
"sony","pop-rock",2014,"rock",0,1,3,7.9,0.333333333333333,9.62,0,0,0,4.95531565229064
"universal","pop-rock",2014,"rock",0,0,6,0,0.111111111111111,9.62,0,0,1,4.95531565229064
"warner","pop-rock",2014,"rock",0,0,3,0,0.25,9.62,0,0,1,4.95531565229064
"sony","emo",2005,"rock",0,0,1,0,1,0,0,0,0,NA
"universal","emo",2005,"rock",0,0,17,0,0.0752,0,0,0,0,NA
"warner","emo",2005,"rock",0,0,7,0,0.14,0,0,0,0,NA
"emi","emo",2005,"rock",0,0,8,0,0.164444444444444,0,0,0,0,NA
"sony","emo",2006,"rock",0,0,7,0,0.0844444444444444,0,1,0,0,0
"universal","emo",2006,"rock",2,0,31,0,0.0664036817882972,0,1,0,0,0
"warner","emo",2006,"rock",0,0,8,0,0.140495867768595,0,1,0,0,0
"emi","emo",2006,"rock",0,0,12,0,0.07,0,1,0,0,0
"sony","emo",2007,"rock",0,0,10,0,0.1015625,60.17,0,0,2,4.03515656627998
"universal","emo",2007,"rock",1,2,23,9.07,0.0991398822996831,60.17,0,0,0,4.03515656627998
"warner","emo",2007,"rock",0,0,12,0,0.12962962962963,60.17,0,0,2,4.03515656627998
"emi","emo",2007,"rock",0,0,14,0,0.0915576694411415,60.17,0,0,2,4.03515656627998
"sony","emo",2008,"rock",0,0,5,0,0.135802469135802,29.01,0,0,1,4.77392599089365
"universal","emo",2008,"rock",0,1,35,19.53,0.0687077251690993,29.01,0,0,0,4.77392599089365
"warner","emo",2008,"rock",0,0,10,0,0.163265306122449,29.01,0,0,1,4.77392599089365
"emi","emo",2008,"rock",0,0,8,0,0.125,29.01,0,0,1,4.77392599089365
"sony","emo",2009,"rock",0,0,9,0,0.0987654320987654,9.15,0,0,0,4.77392599089365
"universal","emo",2009,"rock",0,0,26,0,0.087962962962963,9.15,0,0,0,4.77392599089365
"warner","emo",2009,"rock",0,0,7,0,0.0918367346938776,9.15,0,0,0,4.77392599089365
"emi","emo",2009,"rock",0,0,13,0,0.1072,9.15,0,0,0,4.77392599089365
"sony","emo",2010,"rock",0,0,6,0,0.222222222222222,0,0,0,0,4.77392599089365
"universal","emo",2010,"rock",0,0,20,0,0.112426035502959,0,0,0,0,4.77392599089365
"warner","emo",2010,"rock",0,0,4,0,0.135802469135802,0,0,0,0,4.77392599089365
"emi","emo",2010,"rock",0,0,11,0,0.1640625,0,0,0,0,4.77392599089365
"sony","emo",2011,"rock",0,0,4,0,0.12396694214876,0,0,0,0,4.77392599089365
"universal","emo",2011,"rock",0,0,17,0,0.179584120982987,0,0,0,0,4.77392599089365
"warner","emo",2011,"rock",0,0,11,0,0.137777777777778,0,0,0,0,4.77392599089365
"emi","emo",2011,"rock",0,0,8,0,0.152777777777778,0,0,0,0,4.77392599089365
"sony","emo",2012,"rock",0,0,9,0,0.0816326530612245,0,0,0,0,4.77392599089365
"universal","emo",2012,"rock",0,0,22,0,0.150510204081633,0,0,0,0,4.77392599089365
"warner","emo",2012,"rock",0,0,0,0,0,0,0,0,0,4.77392599089365
"sony","emo",2013,"rock",0,0,2,0,0,0,0,0,0,4.77392599089365
"universal","emo",2013,"rock",0,0,11,0,0.1171875,0,0,0,0,4.77392599089365
"warner","emo",2013,"rock",0,0,5,0,0.140495867768595,0,0,0,0,4.77392599089365
"sony","emo",2014,"rock",0,0,3,0,0.333333333333333,0,0,0,0,4.77392599089365
"universal","emo",2014,"rock",0,0,6,0,0.111111111111111,0,0,0,0,4.77392599089365
"warner","emo",2014,"rock",0,0,3,0,0.25,0,0,0,0,4.77392599089365
"sony","breakbeat",2005,"electronic",1,0,1,0,1,8.09,0,0,0,5.17331618702509
"universal","breakbeat",2005,"electronic",0,0,17,0,0.0752,8.09,0,0,0,5.17331618702509
"warner","breakbeat",2005,"electronic",0,0,7,0,0.14,8.09,0,0,0,5.17331618702509
"emi","breakbeat",2005,"electronic",0,0,8,0,0.164444444444444,8.09,0,0,0,5.17331618702509
"sony","breakbeat",2006,"electronic",0,1,7,0,0.0844444444444444,0,0,0,0,4.30402418964278
"universal","breakbeat",2006,"electronic",0,0,31,0,0.0664036817882972,0,0,0,1,4.30402418964278
"warner","breakbeat",2006,"electronic",0,0,8,0,0.140495867768595,0,0,0,1,4.30402418964278
"emi","breakbeat",2006,"electronic",0,0,12,0,0.07,0,0,0,1,4.30402418964278
"sony","breakbeat",2007,"electronic",0,0,10,0,0.1015625,0,1,0,0,4.53371152833185
"universal","breakbeat",2007,"electronic",0,0,23,0,0.0991398822996831,0,1,0,0,4.53371152833185
"warner","breakbeat",2007,"electronic",0,0,12,0,0.12962962962963,0,1,0,0,4.53371152833185
"emi","breakbeat",2007,"electronic",0,0,14,0,0.0915576694411415,0,1,0,0,4.53371152833185
"sony","breakbeat",2008,"electronic",0,0,5,0,0.135802469135802,0,1,0,0,4.87051987820892
"universal","breakbeat",2008,"electronic",0,0,35,0,0.0687077251690993,0,1,0,0,4.87051987820892
"warner","breakbeat",2008,"electronic",0,0,10,0,0.163265306122449,0,1,0,0,4.87051987820892
"emi","breakbeat",2008,"electronic",0,0,8,0,0.125,0,1,0,0,4.87051987820892
"sony","breakbeat",2009,"electronic",0,0,9,0,0.0987654320987654,0,3,0,0,4.94654476318033
"universal","breakbeat",2009,"electronic",0,0,26,0,0.087962962962963,0,3,0,0,4.94654476318033
"warner","breakbeat",2009,"electronic",0,0,7,0,0.0918367346938776,0,3,0,0,4.94654476318033
"emi","breakbeat",2009,"electronic",0,0,13,0,0.1072,0,3,0,0,4.94654476318033
"sony","breakbeat",2010,"electronic",0,0,6,0,0.222222222222222,0,2,0,0,4.23383020814421
"universal","breakbeat",2010,"electronic",0,0,20,0,0.112426035502959,0,2,0,0,4.23383020814421
"warner","breakbeat",2010,"electronic",0,0,4,0,0.135802469135802,0,2,0,0,4.23383020814421
"emi","breakbeat",2010,"electronic",0,0,11,0,0.1640625,0,2,0,0,4.23383020814421
"sony","breakbeat",2011,"electronic",0,0,4,0,0.12396694214876,0,2,0,0,0
"universal","breakbeat",2011,"electronic",0,0,17,0,0.179584120982987,0,2,0,0,0
"warner","breakbeat",2011,"electronic",0,0,11,0,0.137777777777778,0,2,0,0,0
"emi","breakbeat",2011,"electronic",1,0,8,0,0.152777777777778,0,2,0,0,0
"sony","breakbeat",2012,"electronic",0,0,9,0,0.0816326530612245,0,1,0,1,4.10835521298436
"universal","breakbeat",2012,"electronic",0,0,22,0,0.150510204081633,0,1,0,1,4.10835521298436
"warner","breakbeat",2012,"electronic",0,0,0,0,0,0,1,0,1,4.10835521298436
"sony","breakbeat",2013,"electronic",0,0,2,0,0,0,0,0,0,0
"universal","breakbeat",2013,"electronic",0,0,11,0,0.1171875,0,0,0,0,0
"warner","breakbeat",2013,"electronic",0,0,5,0,0.140495867768595,0,0,0,0,0
"sony","breakbeat",2014,"electronic",0,0,3,0,0.333333333333333,0,0,0,0,0
"universal","breakbeat",2014,"electronic",0,0,6,0,0.111111111111111,0,0,0,0,0
"warner","breakbeat",2014,"electronic",0,0,3,0,0.25,0,0,0,0,0
"sony","big-beat",2005,"electronic",0,0,1,0,1,0,0,0,1,3.5959310821297
"universal","big-beat",2005,"electronic",0,0,17,0,0.0752,0,0,0,1,3.5959310821297
"warner","big-beat",2005,"electronic",0,1,7,0,0.14,0,0,0,0,3.5959310821297
"emi","big-beat",2005,"electronic",1,0,8,0,0.164444444444444,0,0,0,1,3.5959310821297
"sony","big-beat",2006,"electronic",0,0,7,0,0.0844444444444444,0,0,0,1,3.75296085622663
"universal","big-beat",2006,"electronic",0,0,31,0,0.0664036817882972,0,0,0,1,3.75296085622663
"warner","big-beat",2006,"electronic",0,0,8,0,0.140495867768595,0,0,0,1,3.75296085622663
"emi","big-beat",2006,"electronic",1,1,12,0,0.07,0,0,0,0,3.75296085622663
"sony","big-beat",2007,"electronic",0,0,10,0,0.1015625,0,0,0,1,3.46456075689154
"universal","big-beat",2007,"electronic",0,0,23,0,0.0991398822996831,0,0,0,1,3.46456075689154
"warner","big-beat",2007,"electronic",0,0,12,0,0.12962962962963,0,0,0,1,3.46456075689154
"emi","big-beat",2007,"electronic",0,1,14,0,0.0915576694411415,0,0,0,0,3.46456075689154
"sony","big-beat",2008,"electronic",0,0,5,0,0.135802469135802,0,0,0,0,2.57341664395375
"universal","big-beat",2008,"electronic",0,0,35,0,0.0687077251690993,0,0,0,0,2.57341664395375
"warner","big-beat",2008,"electronic",0,0,10,0,0.163265306122449,0,0,0,0,2.57341664395375
"emi","big-beat",2008,"electronic",0,0,8,0,0.125,0,0,0,0,2.57341664395375
"sony","big-beat",2009,"electronic",0,0,9,0,0.0987654320987654,0.08,0,0,0,3.95139547209272
"universal","big-beat",2009,"electronic",0,0,26,0,0.087962962962963,0.08,0,0,0,3.95139547209272
"warner","big-beat",2009,"electronic",0,0,7,0,0.0918367346938776,0.08,0,0,0,3.95139547209272
"emi","big-beat",2009,"electronic",0,0,13,0,0.1072,0.08,0,0,0,3.95139547209272
"sony","big-beat",2010,"electronic",0,0,6,0,0.222222222222222,0,0,0,0,3.95139547209272
"universal","big-beat",2010,"electronic",0,0,20,0,0.112426035502959,0,0,0,0,3.95139547209272
"warner","big-beat",2010,"electronic",0,0,4,0,0.135802469135802,0,0,0,0,3.95139547209272
"emi","big-beat",2010,"electronic",0,0,11,0,0.1640625,0,0,0,0,3.95139547209272
"sony","big-beat",2011,"electronic",0,0,4,0,0.12396694214876,0,0,0,0,3.95139547209272
"universal","big-beat",2011,"electronic",0,0,17,0,0.179584120982987,0,0,0,0,3.95139547209272
"warner","big-beat",2011,"electronic",0,0,11,0,0.137777777777778,0,0,0,0,3.95139547209272
"emi","big-beat",2011,"electronic",0,0,8,0,0.152777777777778,0,0,0,0,3.95139547209272
"sony","big-beat",2012,"electronic",0,0,9,0,0.0816326530612245,0,0,0,0,3.95139547209272
"universal","big-beat",2012,"electronic",0,0,22,0,0.150510204081633,0,0,0,0,3.95139547209272
"warner","big-beat",2012,"electronic",0,0,0,0,0,0,0,0,0,3.95139547209272
"sony","big-beat",2013,"electronic",0,0,2,0,0,0,0,0,0,3.95139547209272
"universal","big-beat",2013,"electronic",0,0,11,0,0.1171875,0,0,0,0,3.95139547209272
"warner","big-beat",2013,"electronic",0,0,5,0,0.140495867768595,0,0,0,0,3.95139547209272
"sony","big-beat",2014,"electronic",0,0,3,0,0.333333333333333,0,0,0,0,0
"universal","big-beat",2014,"electronic",0,0,6,0,0.111111111111111,0,0,0,0,0
"warner","big-beat",2014,"electronic",0,0,3,0,0.25,0,0,0,0,0
"sony","euro-house",2005,"electronic",0,0,1,0,1,0,1,0,0,5.21140797486082
"universal","euro-house",2005,"electronic",0,0,17,0,0.0752,0,1,0,0,5.21140797486082
"warner","euro-house",2005,"electronic",0,0,7,0,0.14,0,1,0,0,5.21140797486082
"emi","euro-house",2005,"electronic",0,0,8,0,0.164444444444444,0,1,0,0,5.21140797486082
"sony","euro-house",2006,"electronic",0,0,7,0,0.0844444444444444,1,2,0,0,5.21916762674883
"universal","euro-house",2006,"electronic",0,0,31,0,0.0664036817882972,1,2,0,0,5.21916762674883
"warner","euro-house",2006,"electronic",0,0,8,0,0.140495867768595,1,2,0,0,5.21916762674883
"emi","euro-house",2006,"electronic",0,0,12,0,0.07,1,2,0,0,5.21916762674883
"sony","euro-house",2007,"electronic",0,0,10,0,0.1015625,20.34,2,0,0,4.65936848455127
"universal","euro-house",2007,"electronic",1,0,23,0,0.0991398822996831,20.34,2,0,0,4.65936848455127
"warner","euro-house",2007,"electronic",0,0,12,0,0.12962962962963,20.34,2,0,0,4.65936848455127
"emi","euro-house",2007,"electronic",0,0,14,0,0.0915576694411415,20.34,2,0,0,4.65936848455127
"sony","euro-house",2008,"electronic",0,0,5,0,0.135802469135802,0,4,0,1,4.35837594746471
"universal","euro-house",2008,"electronic",0,1,35,0,0.0687077251690993,0,4,0,0,4.35837594746471
"warner","euro-house",2008,"electronic",0,0,10,0,0.163265306122449,0,4,0,1,4.35837594746471
"emi","euro-house",2008,"electronic",0,0,8,0,0.125,0,4,0,1,4.35837594746471
"sony","euro-house",2009,"electronic",0,0,9,0,0.0987654320987654,6.34,0,0,0,4.24915535165413
"universal","euro-house",2009,"electronic",0,0,26,0,0.087962962962963,6.34,0,0,0,4.24915535165413
"warner","euro-house",2009,"electronic",0,0,7,0,0.0918367346938776,6.34,0,0,0,4.24915535165413
"emi","euro-house",2009,"electronic",0,0,13,0,0.1072,6.34,0,0,0,4.24915535165413
"sony","euro-house",2010,"electronic",1,0,6,0,0.222222222222222,11.27,1,0,0,4.54838622013195
"universal","euro-house",2010,"electronic",0,0,20,0,0.112426035502959,11.27,1,0,0,4.54838622013195
"warner","euro-house",2010,"electronic",0,0,4,0,0.135802469135802,11.27,1,0,0,4.54838622013195
"emi","euro-house",2010,"electronic",0,0,11,0,0.1640625,11.27,1,0,0,4.54838622013195
"sony","euro-house",2011,"electronic",0,1,4,0,0.12396694214876,5.35,0,0,0,0
"universal","euro-house",2011,"electronic",0,0,17,0,0.179584120982987,5.35,0,0,1,0
"warner","euro-house",2011,"electronic",0,0,11,0,0.137777777777778,5.35,0,0,1,0
"emi","euro-house",2011,"electronic",0,0,8,0,0.152777777777778,5.35,0,0,1,0
"sony","euro-house",2012,"electronic",0,0,9,0,0.0816326530612245,11.8,2,0,0,3.78358144655472
"universal","euro-house",2012,"electronic",1,0,22,0,0.150510204081633,11.8,2,0,0,3.78358144655472
"warner","euro-house",2012,"electronic",0,0,0,0,0,11.8,2,0,0,3.78358144655472
"sony","euro-house",2013,"electronic",0,0,2,0,0,1.96,1,0,1,3.8215011306516
"universal","euro-house",2013,"electronic",0,1,11,1.96,0.1171875,1.96,1,0,0,3.8215011306516
"warner","euro-house",2013,"electronic",0,0,5,0,0.140495867768595,1.96,1,0,1,3.8215011306516
"sony","euro-house",2014,"electronic",0,0,3,0,0.333333333333333,16.32,0,0,0,4.43400879570586
"universal","euro-house",2014,"electronic",0,0,6,0,0.111111111111111,16.32,0,0,0,4.43400879570586
"warner","euro-house",2014,"electronic",0,0,3,0,0.25,16.32,0,0,0,4.43400879570586
"sony","folk-rock",2005,"rock",0,0,1,0,1,0,1,0,0,4.4169468485096
"universal","folk-rock",2005,"rock",0,0,17,0,0.0752,0,1,0,0,4.4169468485096
"warner","folk-rock",2005,"rock",0,0,7,0,0.14,0,1,0,0,4.4169468485096
"emi","folk-rock",2005,"rock",1,0,8,0,0.164444444444444,0,1,0,0,4.4169468485096
"sony","folk-rock",2006,"rock",0,0,7,0,0.0844444444444444,0,1,0,1,5.37703689672618
"universal","folk-rock",2006,"rock",0,0,31,0,0.0664036817882972,0,1,0,1,5.37703689672618
"warner","folk-rock",2006,"rock",0,0,8,0,0.140495867768595,0,1,0,1,5.37703689672618
"emi","folk-rock",2006,"rock",1,1,12,0,0.07,0,1,0,0,5.37703689672618
"sony","folk-rock",2007,"rock",0,0,10,0,0.1015625,5.09,4,0,1,4.83685737721448
"universal","folk-rock",2007,"rock",1,0,23,0,0.0991398822996831,5.09,4,0,1,4.83685737721448
"warner","folk-rock",2007,"rock",0,0,12,0,0.12962962962963,5.09,4,0,1,4.83685737721448
"emi","folk-rock",2007,"rock",0,1,14,0,0.0915576694411415,5.09,4,0,0,4.83685737721448
"sony","folk-rock",2008,"rock",0,0,5,0,0.135802469135802,5.47,1,0,1,4.63826953519286
"universal","folk-rock",2008,"rock",0,1,35,0,0.0687077251690993,5.47,1,0,0,4.63826953519286
"warner","folk-rock",2008,"rock",0,0,10,0,0.163265306122449,5.47,1,0,1,4.63826953519286
"emi","folk-rock",2008,"rock",1,0,8,0,0.125,5.47,1,0,1,4.63826953519286
"sony","folk-rock",2009,"rock",0,0,9,0,0.0987654320987654,0.93,1,0,1,4.35538010314938
"universal","folk-rock",2009,"rock",0,0,26,0,0.087962962962963,0.93,1,0,1,4.35538010314938
"warner","folk-rock",2009,"rock",0,0,7,0,0.0918367346938776,0.93,1,0,1,4.35538010314938
"emi","folk-rock",2009,"rock",0,1,13,0,0.1072,0.93,1,0,0,4.35538010314938
"sony","folk-rock",2010,"rock",0,0,6,0,0.222222222222222,0,2,0,0,4.24323007395722
"universal","folk-rock",2010,"rock",0,0,20,0,0.112426035502959,0,2,0,0,4.24323007395722
"warner","folk-rock",2010,"rock",0,0,4,0,0.135802469135802,0,2,0,0,4.24323007395722
"emi","folk-rock",2010,"rock",0,0,11,0,0.1640625,0,2,0,0,4.24323007395722
"sony","folk-rock",2011,"rock",0,0,4,0,0.12396694214876,0,2,0,0,4.3616401632234
"universal","folk-rock",2011,"rock",0,0,17,0,0.179584120982987,0,2,0,0,4.3616401632234
"warner","folk-rock",2011,"rock",0,0,11,0,0.137777777777778,0,2,0,0,4.3616401632234
"emi","folk-rock",2011,"rock",0,0,8,0,0.152777777777778,0,2,0,0,4.3616401632234
"sony","folk-rock",2012,"rock",0,0,9,0,0.0816326530612245,0,2,0,0,4.52574034814751
"universal","folk-rock",2012,"rock",0,0,22,0,0.150510204081633,0,2,0,0,4.52574034814751
"warner","folk-rock",2012,"rock",0,0,0,0,0,0,2,0,0,4.52574034814751
"sony","folk-rock",2013,"rock",0,0,2,0,0,0,1,0,0,0
"universal","folk-rock",2013,"rock",1,0,11,0,0.1171875,0,1,0,0,0
"warner","folk-rock",2013,"rock",0,0,5,0,0.140495867768595,0,1,0,0,0
"sony","folk-rock",2014,"rock",0,0,3,0,0.333333333333333,0,0,0,1,0
"universal","folk-rock",2014,"rock",0,1,6,0,0.111111111111111,0,0,0,0,0
"warner","folk-rock",2014,"rock",0,0,3,0,0.25,0,0,0,1,0
"sony","garage-rock",2005,"rock",0,0,1,0,1,15.32,1,0,1,4.73488396257786
"universal","garage-rock",2005,"rock",0,1,17,0.76,0.0752,15.32,1,0,0,4.73488396257786
"warner","garage-rock",2005,"rock",0,0,7,0,0.14,15.32,1,0,1,4.73488396257786
"emi","garage-rock",2005,"rock",0,0,8,0,0.164444444444444,15.32,1,0,1,4.73488396257786
"sony","garage-rock",2006,"rock",0,0,7,0,0.0844444444444444,1.44,2,0,0,4.60979083365222
"universal","garage-rock",2006,"rock",0,0,31,0,0.0664036817882972,1.44,2,0,0,4.60979083365222
"warner","garage-rock",2006,"rock",0,0,8,0,0.140495867768595,1.44,2,0,0,4.60979083365222
"emi","garage-rock",2006,"rock",0,0,12,0,0.07,1.44,2,0,0,4.60979083365222
"sony","garage-rock",2007,"rock",0,0,10,0,0.1015625,0,5,0,0,4.40286294596802
"universal","garage-rock",2007,"rock",0,0,23,0,0.0991398822996831,0,5,0,0,4.40286294596802
"warner","garage-rock",2007,"rock",0,0,12,0,0.12962962962963,0,5,0,0,4.40286294596802
"emi","garage-rock",2007,"rock",0,0,14,0,0.0915576694411415,0,5,0,0,4.40286294596802
"sony","garage-rock",2008,"rock",0,0,5,0,0.135802469135802,6.04,3,0,0,5.27246286864515
"universal","garage-rock",2008,"rock",0,0,35,0,0.0687077251690993,6.04,3,0,0,5.27246286864515
"warner","garage-rock",2008,"rock",0,0,10,0,0.163265306122449,6.04,3,0,0,5.27246286864515
"emi","garage-rock",2008,"rock",0,0,8,0,0.125,6.04,3,0,0,5.27246286864515
"sony","garage-rock",2009,"rock",0,0,9,0,0.0987654320987654,0,1,0,0,5.39073794876836
"universal","garage-rock",2009,"rock",0,0,26,0,0.087962962962963,0,1,0,0,5.39073794876836
"warner","garage-rock",2009,"rock",0,0,7,0,0.0918367346938776,0,1,0,0,5.39073794876836
"emi","garage-rock",2009,"rock",0,0,13,0,0.1072,0,1,0,0,5.39073794876836
"sony","garage-rock",2010,"rock",0,0,6,0,0.222222222222222,0,2,0,0,4.04433087411376
"universal","garage-rock",2010,"rock",0,0,20,0,0.112426035502959,0,2,0,0,4.04433087411376
"warner","garage-rock",2010,"rock",0,0,4,0,0.135802469135802,0,2,0,0,4.04433087411376
"emi","garage-rock",2010,"rock",0,0,11,0,0.1640625,0,2,0,0,4.04433087411376
"sony","garage-rock",2011,"rock",0,0,4,0,0.12396694214876,0,2,0,0,3.8526636722076
"universal","garage-rock",2011,"rock",0,0,17,0,0.179584120982987,0,2,0,0,3.8526636722076
"warner","garage-rock",2011,"rock",0,0,11,0,0.137777777777778,0,2,0,0,3.8526636722076
"emi","garage-rock",2011,"rock",0,0,8,0,0.152777777777778,0,2,0,0,3.8526636722076
"sony","garage-rock",2012,"rock",0,0,9,0,0.0816326530612245,0,2,0,0,0
"universal","garage-rock",2012,"rock",0,0,22,0,0.150510204081633,0,2,0,0,0
"warner","garage-rock",2012,"rock",0,0,0,0,0,0,2,0,0,0
"sony","garage-rock",2013,"rock",0,0,2,0,0,0,2,0,0,0
"universal","garage-rock",2013,"rock",0,0,11,0,0.1171875,0,2,0,0,0
"warner","garage-rock",2013,"rock",0,0,5,0,0.140495867768595,0,2,0,0,0
"sony","garage-rock",2014,"rock",0,0,3,0,0.333333333333333,0,1,0,0,0
"universal","garage-rock",2014,"rock",0,0,6,0,0.111111111111111,0,1,0,0,0
"warner","garage-rock",2014,"rock",0,0,3,0,0.25,0,1,0,0,0
"sony","art-rock",2005,"rock",0,0,1,0,1,0.76,2,0,1,4.32092361565094
"universal","art-rock",2005,"rock",1,1,17,0.76,0.0752,0.76,2,0,0,4.32092361565094
"warner","art-rock",2005,"rock",0,0,7,0,0.14,0.76,2,0,1,4.32092361565094
"emi","art-rock",2005,"rock",0,0,8,0,0.164444444444444,0.76,2,0,1,4.32092361565094
"sony","art-rock",2006,"rock",0,0,7,0,0.0844444444444444,0.1,2,0,1,3.94008133390418
"universal","art-rock",2006,"rock",0,1,31,0,0.0664036817882972,0.1,2,0,0,3.94008133390418
"warner","art-rock",2006,"rock",0,0,8,0,0.140495867768595,0.1,2,0,1,3.94008133390418
"emi","art-rock",2006,"rock",0,0,12,0,0.07,0.1,2,0,1,3.94008133390418
"sony","art-rock",2007,"rock",0,0,10,0,0.1015625,0,2,0,0,4.54800809750954
"universal","art-rock",2007,"rock",0,0,23,0,0.0991398822996831,0,2,0,0,4.54800809750954
"warner","art-rock",2007,"rock",1,0,12,0,0.12962962962963,0,2,0,0,4.54800809750954
"emi","art-rock",2007,"rock",0,0,14,0,0.0915576694411415,0,2,0,0,4.54800809750954
"sony","art-rock",2008,"rock",0,0,5,0,0.135802469135802,0.04,1,0,1,3.7363245075387
"universal","art-rock",2008,"rock",0,0,35,0,0.0687077251690993,0.04,1,0,1,3.7363245075387
"warner","art-rock",2008,"rock",0,1,10,0.04,0.163265306122449,0.04,1,0,0,3.7363245075387
"emi","art-rock",2008,"rock",0,0,8,0,0.125,0.04,1,0,1,3.7363245075387
"sony","art-rock",2009,"rock",0,0,9,0,0.0987654320987654,0,1,0,0,0
"universal","art-rock",2009,"rock",0,0,26,0,0.087962962962963,0,1,0,0,0
"warner","art-rock",2009,"rock",0,0,7,0,0.0918367346938776,0,1,0,0,0
"emi","art-rock",2009,"rock",1,0,13,0,0.1072,0,1,0,0,0
"sony","art-rock",2010,"rock",0,0,6,0,0.222222222222222,0.2,0,0,1,0
"universal","art-rock",2010,"rock",0,0,20,0,0.112426035502959,0.2,0,0,1,0
"warner","art-rock",2010,"rock",0,0,4,0,0.135802469135802,0.2,0,0,1,0
"emi","art-rock",2010,"rock",0,1,11,0.2,0.1640625,0.2,0,0,0,0
"sony","art-rock",2011,"rock",0,0,4,0,0.12396694214876,0,0,0,0,0
"universal","art-rock",2011,"rock",0,0,17,0,0.179584120982987,0,0,0,0,0
"warner","art-rock",2011,"rock",0,0,11,0,0.137777777777778,0,0,0,0,0
"emi","art-rock",2011,"rock",0,0,8,0,0.152777777777778,0,0,0,0,0
"sony","art-rock",2012,"rock",0,0,9,0,0.0816326530612245,0,0,0,0,0
